Gridkm2Code,Area,Residents,Daytime,ElDom05,ElDom06,ElDom07,ElDom08,ElEc705,ElEc706,ElEc707,ElEc708,ElInd05,ElInd06,ElInd07,ElInd08,GasDom05,GasDom06,GasDom07,GasDom08,GasInd05,GasInd06,GasInd07,GasInd08,Other05,Other06,Other07,Other08,Motorcy05,Motorcy06,Motorcy07,Motorcy08,Taxi05,Taxi06,Taxi07,Taxi08,Cars05,Cars06,Cars07,Cars08,Bus05,Bus06,Bus07,Bus08,LGV05,LGV06,LGV07,LGV08,HGVRig05,HGVRig06,HGVRig07,HGVRig,HGVArt05,HGVArt06,HGVArt07,HGVArt08,dummy,Gridkm2Code;Area;Residents;Daytime;ElDom05;ElDom06;ElDom07;ElDom08;ElEc705;ElEc706;ElEc707;ElEc708;ElInd05;ElInd06;ElInd07;ElInd08;GasDom05;GasDom06;GasDom07;GasDom08;GasInd05;GasInd06;GasInd07;GasInd08;Other05;Other06;Other07;Other08;Motorcy05;Motorcy06;Motorcy07;Motorcy08;Taxi05;Taxi06;Taxi07;Taxi08;Cars05;Cars06;Cars07;Cars08;Bus05;Bus06;Bus07;Bus08;LGV05;LGV06;LGV07;LGV08;HGVRig05;HGVRig06;HGVRig07;HGVRig;HGVArt05;HGVArt06;HGVArt07;HGVArt08;dummy
11951,1.00E+06,1.09E+04,4.28E+03,1.41E+00,1.40E+00,1.42E+00,1.43E+00,5.44E-01,5.31E-01,5.30E-01,5.16E-01,9.52E-01,9.65E-01,9.38E-01,9.42E-01,8.94E+00,8.65E+00,8.44E+00,8.05E+00,5.24E-01,7.59E-01,5.65E-01,4.30E-01,3.21E-01,3.11E-01,3.10E-01,3.10E-01,1.25E-02,1.07E-02,1.06E-02,1.03E-02,1.10E-02,9.95E-03,1.00E-02,9.55E-03,8.23E-01,7.73E-01,7.59E-01,7.22E-01,7.38E-02,6.51E-02,6.52E-02,6.37E-02,1.19E-01,1.14E-01,1.14E-01,1.10E-01,7.68E-02,7.13E-02,7.09E-02,6.93E-02,2.64E-02,2.29E-02,2.27E-02,2.23E-02,0,11951; 1.00000500000000E+0006; 1.09071100000000E+0004; 4.28056000000000E+0003; 1.41109922304270E+0000; 1.39869608871134E+0000; 1.41850523624094E+0000; 1.42825062130397E+0000; 5.43619428021581E-0001; 5.30802140509845E-0001; 5.30397005549219E-0001; 5.15557810338802E-0001; 9.51593986322306E-0001; 9.65061042274697E-0001; 9.37509581858483E-0001; 9.42286841077210E-0001; 8.94340984916080E+0000; 8.64502869266476E+0000; 8.44328540914373E+0000; 8.04569253409441E+0000; 5.23945097169491E-0001; 7.59072117881420E-0001; 5.64620122104869E-0001; 4.30155611779019E-0001; 3.20776250000029E-0001; 3.10523447382763E-0001; 3.10190686489490E-0001; 3.10190686489490E-0001; 1.24910334352437E-0002; 1.07098779574595E-0002; 1.06453805630515E-0002; 1.03067977810795E-0002; 1.09539406640866E-0002; 9.95211918917574E-0003; 1.00162741195426E-0002; 9.55463259213384E-0003; 8.23299422315674E-0001; 7.72799218195690E-0001; 7.58976342104591E-0001; 7.22367392729246E-0001; 7.37922109476211E-0002; 6.50984188001434E-0002; 6.52133725632742E-0002; 6.37033344513643E-0002; 1.19499402502987E-0001; 1.13918151870427E-0001; 1.13907307175792E-0001; 1.10346594385749E-0001; 7.67858032855954E-0002; 7.12688217380831E-0002; 7.09401704133032E-0002; 6.93207721176006E-0002; 2.63506673334213E-0002; 2.28856161655265E-0002; 2.27210051164356E-0002; 2.23398426386863E-0002;0
11952,1.00E+06,9.33E+03,4.86E+03,1.36E+00,1.39E+00,1.39E+00,1.40E+00,5.31E-01,5.28E-01,5.23E-01,4.91E-01,1.55E+00,1.57E+00,1.53E+00,1.54E+00,8.34E+00,8.01E+00,7.85E+00,7.46E+00,1.23E+00,1.20E+00,1.17E+00,1.12E+00,2.82E-01,2.73E-01,2.73E-01,2.73E-01,9.87E-03,8.36E-03,8.30E-03,6.15E-03,1.70E-02,1.50E-02,1.51E-02,1.37E-02,1.09E+00,1.00E+00,9.84E-01,9.10E-01,9.97E-02,9.61E-02,9.62E-02,9.25E-02,1.46E-01,1.38E-01,1.38E-01,1.30E-01,8.23E-02,7.26E-02,7.23E-02,5.98E-02,1.20E-02,1.09E-02,1.08E-02,6.91E-03,0,11952; 1.00000600000000E+0006; 9.32834000000000E+0003; 4.85654000000000E+0003; 1.35975063145055E+0000; 1.38512547920146E+0000; 1.39329689136020E+0000; 1.40029445211457E+0000; 5.31341104190818E-0001; 5.28295460364224E-0001; 5.23324143160164E-0001; 4.90862009165845E-0001; 1.55301008833216E+0000; 1.57498895189277E+0000; 1.53002164178796E+0000; 1.53781988266975E+0000; 8.34047073343131E+0000; 8.00560036822428E+0000; 7.85092252916802E+0000; 7.45886243860619E+0000; 1.22939399349905E+0000; 1.19670069650815E+0000; 1.16553969625954E+0000; 1.11663165637445E+0000; 2.82251046219750E-0001; 2.73230894861206E-0001; 2.72937289316903E-0001; 2.72937289316903E-0001; 9.87265765903121E-0003; 8.35520101034645E-0003; 8.29846619093801E-0003; 6.14916401825790E-0003; 1.70164504127131E-0002; 1.50289052603583E-0002; 1.51424890537414E-0002; 1.37124748027767E-0002; 1.08607419131741E+0000; 1.00266396118518E+0000; 9.84064529402778E-0001; 9.09666117345762E-0001; 9.96833060097530E-0002; 9.61384642651048E-0002; 9.62273906721857E-0002; 9.25453351389481E-0002; 1.46006658206626E-0001; 1.37841182085328E-0001; 1.37578169964770E-0001; 1.29615089889369E-0001; 8.22834104091266E-0002; 7.26276464259023E-0002; 7.22555025400441E-0002; 5.97707600969006E-0002; 1.20363433070543E-0002; 1.08737932047293E-0002; 1.07902320622605E-0002; 6.90520971029425E-0003;0
11953,1.00E+06,7.79E+03,4.01E+03,1.25E+00,1.21E+00,1.24E+00,1.22E+00,6.30E-01,6.20E-01,6.28E-01,5.89E-01,1.46E+00,1.48E+00,1.43E+00,1.44E+00,7.13E+00,6.85E+00,6.70E+00,6.48E+00,1.04E+00,1.11E+00,9.89E-01,9.80E-01,2.37E-01,2.30E-01,2.30E-01,2.30E-01,1.13E-02,1.01E-02,1.00E-02,8.29E-03,1.70E-02,1.61E-02,1.62E-02,1.52E-02,1.08E+00,1.04E+00,1.03E+00,9.73E-01,1.25E-01,1.20E-01,1.20E-01,1.12E-01,1.72E-01,1.71E-01,1.71E-01,1.71E-01,9.78E-02,9.91E-02,9.86E-02,8.51E-02,1.72E-02,1.49E-02,1.48E-02,1.45E-02,0,11953; 1.00000400000000E+0006; 7.78906000000000E+0003; 4.01155000000000E+0003; 1.25182250412551E+0000; 1.20609631716724E+0000; 1.23931604730202E+0000; 1.21614011260850E+0000; 6.29583212260758E-0001; 6.19541243296214E-0001; 6.28189382219640E-0001; 5.89125725688878E-0001; 1.45583390269179E+0000; 1.47643918556746E+0000; 1.43428627198733E+0000; 1.44159469024224E+0000; 7.12835539068803E+0000; 6.84753493862737E+0000; 6.70136063747982E+0000; 6.47773516211871E+0000; 1.03519129302478E+0000; 1.10843997263280E+0000; 9.89443873274735E-0001; 9.79931468401980E-0001; 2.37375762825716E-0001; 2.29790062574910E-0001; 2.29543488218741E-0001; 2.29543488218741E-0001; 1.12888817851121E-0002; 1.00952792535861E-0002; 1.00311242590646E-0002; 8.29494398917381E-0003; 1.70245894358888E-0002; 1.61035885536823E-0002; 1.62152319427252E-0002; 1.52384093659972E-0002; 1.07689432255970E+0000; 1.04404011607698E+0000; 1.02524007712188E+0000; 9.72983893452554E-0001; 1.24521305567745E-0001; 1.19682169673147E-0001; 1.19834109704657E-0001; 1.12314847544262E-0001; 1.71958216276724E-0001; 1.71475341495894E-0001; 1.71300798815070E-0001; 1.71092238005477E-0001; 9.78281475001954E-0002; 9.90594211139137E-0002; 9.85712952125360E-0002; 8.51228330246496E-0002; 1.72192233605495E-0002; 1.49006253290055E-0002; 1.47897810235243E-0002; 1.44765402673549E-0002;0
11954,1.00E+06,8.17E+03,3.58E+03,1.14E+00,1.13E+00,1.17E+00,1.19E+00,7.24E-01,6.73E-01,7.11E-01,6.76E-01,9.66E-01,9.84E-01,9.53E-01,9.56E-01,6.48E+00,6.22E+00,6.10E+00,5.97E+00,6.21E-01,6.19E-01,6.21E-01,5.00E-01,2.70E-01,2.62E-01,2.61E-01,2.61E-01,1.06E-02,1.01E-02,1.00E-02,9.89E-03,1.93E-02,1.82E-02,1.83E-02,1.77E-02,1.19E+00,1.16E+00,1.13E+00,1.10E+00,1.30E-01,1.29E-01,1.29E-01,1.28E-01,1.92E-01,1.89E-01,1.89E-01,1.86E-01,1.02E-01,9.88E-02,9.83E-02,9.60E-02,1.57E-02,1.55E-02,1.54E-02,1.47E-02,0,11954; 1.00000100000000E+0006; 8.17345000000000E+0003; 3.58449000000000E+0003; 1.13955833532751E+0000; 1.13219818287031E+0000; 1.16698250881658E+0000; 1.18927472396729E+0000; 7.24468681924012E-0001; 6.72677866134919E-0001; 7.11102142779136E-0001; 6.75894301274648E-0001; 9.66498462725282E-0001; 9.83900728428039E-0001; 9.52562974377665E-0001; 9.55830322708490E-0001; 6.47696155956812E+0000; 6.22362048870828E+0000; 6.10221124938692E+0000; 5.96790168050015E+0000; 6.21244584234868E-0001; 6.18948353654386E-0001; 6.20910452148909E-0001; 4.99977810524473E-0001; 2.70308862111229E-0001; 2.61526108336905E-0001; 2.61353734080056E-0001; 2.61353734080056E-0001; 1.05603775674763E-0002; 1.00882319209005E-0002; 1.00246475095990E-0002; 9.89405403288661E-0003; 1.92591131609782E-0002; 1.82132237959086E-0002; 1.83338857757033E-0002; 1.76982699729629E-0002; 1.19203236961147E+0000; 1.15503137921520E+0000; 1.13433539534497E+0000; 1.09736842317952E+0000; 1.29748043767938E-0001; 1.29104437105609E-0001; 1.29293249702184E-0001; 1.27834118741224E-0001; 1.91810767093342E-0001; 1.88591934695737E-0001; 1.88503121999161E-0001; 1.85693193302240E-0001; 1.01996929966540E-0001; 9.87782117240714E-0002; 9.83257007610572E-0002; 9.60190820631097E-0002; 1.56789797548102E-0002; 1.54894822274127E-0002; 1.53766969520701E-0002; 1.46567205030968E-0002;0
11955,1.00E+06,2.67E+03,1.61E+03,4.59E-01,4.51E-01,4.52E-01,4.38E-01,9.06E-02,8.92E-02,9.14E-02,8.69E-02,5.64E-01,6.15E-01,5.60E-01,5.44E-01,2.17E+00,2.08E+00,2.02E+00,1.96E+00,5.22E-01,4.69E-01,4.64E-01,4.42E-01,1.53E-01,1.48E-01,1.48E-01,1.48E-01,1.13E-02,1.06E-02,1.05E-02,1.06E-02,1.79E-02,1.81E-02,1.83E-02,1.73E-02,9.46E-01,9.92E-01,9.73E-01,9.38E-01,6.07E-02,6.21E-02,6.21E-02,6.16E-02,1.65E-01,1.75E-01,1.74E-01,1.70E-01,6.21E-02,5.94E-02,5.91E-02,5.91E-02,1.34E-02,1.43E-02,1.42E-02,1.38E-02,0,11955; 1.00000300000000E+0006; 2.66937000000000E+0003; 1.61204000000000E+0003; 4.58581158503100E-0001; 4.50879925899035E-0001; 4.51921589440711E-0001; 4.37693093313414E-0001; 9.05647967987603E-0002; 8.91974493026293E-0002; 9.14147942487679E-0002; 8.68884379648231E-0002; 5.63972623150624E-0001; 6.14903863050968E-0001; 5.59891585165427E-0001; 5.44461037849763E-0001; 2.16760696749873E+0000; 2.07843132178366E+0000; 2.01514178562487E+0000; 1.95780131837687E+0000; 5.21754370809947E-0001; 4.68849164228763E-0001; 4.63619157087734E-0001; 4.41857236072127E-0001; 1.53433786273984E-0001; 1.48157089775306E-0001; 1.48278208133412E-0001; 1.48278208133412E-0001; 1.12646922333205E-0002; 1.05531646875379E-0002; 1.04823886441582E-0002; 1.06459726282921E-0002; 1.78750605300696E-0002; 1.81361328062135E-0002; 1.82752876398905E-0002; 1.72684413453609E-0002; 9.46082549880204E-0001; 9.91669171111208E-0001; 9.73039090015150E-0001; 9.37946044609355E-0001; 6.07402287382179E-0002; 6.20559782156270E-0002; 6.21148821485042E-0002; 6.16346324477008E-0002; 1.65369823525233E-0001; 1.74752557934107E-0001; 1.74388403775428E-0001; 1.70294808750277E-0001; 6.21130556699654E-0002; 5.93797305366075E-0002; 5.90742520009883E-0002; 5.90781332678833E-0002; 1.33939095899607E-0002; 1.42943635096035E-0002; 1.41859163463605E-0002; 1.38090909928183E-0002;0
11956,1.00E+06,5.60E+03,2.43E+03,1.04E+00,1.02E+00,1.02E+00,9.87E-01,1.53E-01,1.50E-01,1.45E-01,1.34E-01,6.93E-01,7.62E-01,6.89E-01,6.67E-01,5.26E+00,5.13E+00,4.98E+00,4.89E+00,7.84E-01,7.08E-01,7.21E-01,7.11E-01,3.42E-01,3.30E-01,3.30E-01,3.30E-01,1.11E-02,1.05E-02,1.04E-02,1.08E-02,1.98E-02,1.83E-02,1.85E-02,1.85E-02,1.15E+00,1.10E+00,1.08E+00,1.09E+00,1.27E-01,1.25E-01,1.25E-01,1.29E-01,1.78E-01,1.73E-01,1.73E-01,1.80E-01,7.97E-02,7.52E-02,7.48E-02,7.55E-02,2.41E-02,2.33E-02,2.31E-02,2.31E-02,0,11956; 1.00000200000000E+0006; 5.60456000000000E+0003; 2.43169000000000E+0003; 1.04218364622631E+0000; 1.02266930169336E+0000; 1.02080731911596E+0000; 9.87469828713311E-0001; 1.52658598792391E-0001; 1.49819791684618E-0001; 1.45161353512909E-0001; 1.33641513538891E-0001; 6.93307403339531E-0001; 7.61640485851448E-0001; 6.88859352874902E-0001; 6.67457797504496E-0001; 5.25935386485391E+0000; 5.13161062718970E+0000; 4.98191868913066E+0000; 4.89374123991478E+0000; 7.83837587575966E-0001; 7.07680776419269E-0001; 7.21415452146265E-0001; 7.10526432828413E-0001; 3.41639499369403E-0001; 3.29801851811821E-0001; 3.30137924199037E-0001; 3.30137924199037E-0001; 1.10693842539255E-0002; 1.04578557966171E-0002; 1.03883353877127E-0002; 1.08078550966185E-0002; 1.98210790793030E-0002; 1.83165158783838E-0002; 1.84521320455076E-0002; 1.84977940546402E-0002; 1.14956824880871E+0000; 1.09970601976604E+0000; 1.07938574077190E+0000; 1.08550091118996E+0000; 1.26542555134068E-0001; 1.24665960713740E-0001; 1.24790732153695E-0001; 1.28527710981108E-0001; 1.77502384721258E-0001; 1.72961640378089E-0001; 1.72677965146353E-0001; 1.80231488852091E-0001; 7.97444752142459E-0002; 7.52157171484744E-0002; 7.48392338831761E-0002; 7.54866070176535E-0002; 2.41041755359412E-0002; 2.32505242752072E-0002; 2.30742689199553E-0002; 2.31249537500925E-0002;0
11957,1.00E+06,2.25E+03,1.08E+03,5.03E-01,4.98E-01,4.93E-01,4.73E-01,8.73E-02,8.31E-02,8.22E-02,7.76E-02,2.67E-01,2.94E-01,2.66E-01,2.57E-01,2.60E+00,2.63E+00,2.57E+00,2.53E+00,4.97E-01,4.92E-01,4.43E-01,4.54E-01,1.37E-01,1.32E-01,1.32E-01,1.32E-01,1.58E-03,1.50E-03,1.49E-03,1.38E-03,1.90E-03,1.73E-03,1.74E-03,1.57E-03,2.29E-01,2.16E-01,2.12E-01,1.94E-01,9.74E-03,9.33E-03,9.34E-03,8.68E-03,2.71E-02,2.57E-02,2.57E-02,2.38E-02,1.54E-02,1.47E-02,1.46E-02,1.35E-02,2.30E-03,2.21E-03,2.19E-03,2.02E-03,0,11957; 1.00000200000000E+0006; 2.24867000000000E+0003; 1.08234000000000E+0003; 5.03345568651328E-0001; 4.98429825058158E-0001; 4.93379835158138E-0001; 4.72877821367645E-0001; 8.72934327190706E-0002; 8.31349935473645E-0002; 8.21588539471323E-0002; 7.75877443678903E-0002; 2.67238849083946E-0001; 2.93578522431996E-0001; 2.65524354796039E-0001; 2.57275056226143E-0001; 2.60467527010151E+0000; 2.63184736187605E+0000; 2.57441836714500E+0000; 2.53406045699324E+0000; 4.97076973882582E-0001; 4.92052440552653E-0001; 4.42765552825059E-0001; 4.53956512178300E-0001; 1.36777466171095E-0001; 1.32038434553268E-0001; 1.32172909170163E-0001; 1.32172909170163E-0001; 1.57602424521178E-0003; 1.50056777512015E-0003; 1.49029382306532E-0003; 1.37762281553062E-0003; 1.89531584407151E-0003; 1.73081845617131E-0003; 1.74303304361428E-0003; 1.56723430845375E-0003; 2.28547145645435E-0001; 2.15528564376661E-0001; 2.11592156724362E-0001; 1.94055776272009E-0001; 9.73833668771019E-0003; 9.32772107058526E-0003; 9.33788086761726E-0003; 8.68034793610778E-0003; 2.70514299154050E-0002; 2.57381905327514E-0002; 2.56950399341210E-0002; 2.37962994393646E-0002; 1.53600149420705E-0002; 1.47008838402414E-0002; 1.46222310295105E-0002; 1.35424386685473E-0002; 2.30387667078547E-0003; 2.20638828128736E-0003; 2.18960749293113E-0003; 2.02282700457430E-0003;0
11958,1.00E+06,3.06E+03,1.13E+03,7.64E-01,7.56E-01,7.50E-01,7.20E-01,1.13E-01,1.08E-01,1.08E-01,1.03E-01,1.97E-01,2.17E-01,1.96E-01,1.90E-01,4.07E+00,3.93E+00,3.85E+00,3.81E+00,3.96E-01,3.59E-01,3.26E-01,2.82E-01,1.81E-01,1.75E-01,1.75E-01,1.75E-01,2.35E-03,2.24E-03,2.22E-03,2.06E-03,2.83E-03,2.58E-03,2.60E-03,2.34E-03,3.41E-01,3.22E-01,3.16E-01,2.90E-01,1.45E-02,1.39E-02,1.39E-02,1.30E-02,4.04E-02,3.84E-02,3.83E-02,3.55E-02,2.29E-02,2.19E-02,2.18E-02,2.02E-02,3.44E-03,3.29E-03,3.27E-03,3.02E-03,0,11958; 9.99995000000000E+0005; 3.05621000000000E+0003; 1.13307000000000E+0003; 7.63649252036214E-0001; 7.56203552707261E-0001; 7.49634455934837E-0001; 7.19869695238887E-0001; 1.13016204350428E-0001; 1.08253851771542E-0001; 1.07824625881120E-0001; 1.03126314718331E-0001; 1.97094706934722E-0001; 2.16519461592742E-0001; 1.95829175492909E-0001; 1.89745583431114E-0001; 4.07451774701796E+0000; 3.93131794426095E+0000; 3.84672642541295E+0000; 3.80500281496841E+0000; 3.95558598797560E-0001; 3.59033986950757E-0001; 3.25703226689649E-0001; 2.82350498510483E-0001; 1.81401477783645E-0001; 1.75115373293761E-0001; 1.75293342220136E-0001; 1.75293342220136E-0001; 2.35240902231908E-0003; 2.23813904457650E-0003; 2.22432619012410E-0003; 2.05674544354457E-0003; 2.82821048808440E-0003; 2.58311793842074E-0003; 2.60104040246229E-0003; 2.33825370040092E-0003; 3.41027504224279E-0001; 3.21602178787150E-0001; 3.15729090060975E-0001; 2.89561151002102E-0001; 1.45307804164591E-0002; 1.39186768993205E-0002; 1.39334030003483E-0002; 1.29529186458717E-0002; 4.03651561636804E-0002; 3.84051007013026E-0002; 3.83407168177393E-0002; 3.55075976293123E-0002; 2.29196351461209E-0002; 2.19361827402744E-0002; 2.18180314645865E-0002; 2.02072928172860E-0002; 3.43917244700379E-0003; 3.29282468330150E-0003; 3.26782455830087E-0003; 3.01907902233575E-0003;0
11959,1.00E+06,4.77E+03,1.62E+03,9.71E-01,9.61E-01,9.60E-01,9.25E-01,2.43E-01,2.32E-01,2.34E-01,2.26E-01,3.11E-01,3.42E-01,3.09E-01,3.00E-01,5.01E+00,4.84E+00,4.73E+00,4.68E+00,5.25E-01,4.70E-01,4.39E-01,3.76E-01,2.83E-01,2.74E-01,2.74E-01,2.74E-01,2.35E-03,2.24E-03,2.22E-03,2.05E-03,2.83E-03,2.58E-03,2.60E-03,2.34E-03,3.41E-01,3.21E-01,3.15E-01,2.89E-01,1.45E-02,1.39E-02,1.39E-02,1.29E-02,4.03E-02,3.84E-02,3.83E-02,3.55E-02,2.29E-02,2.19E-02,2.18E-02,2.02E-02,3.44E-03,3.29E-03,3.26E-03,3.02E-03,0,11959; 1.00000500000000E+0006; 4.77211000000000E+0003; 1.61805000000000E+0003; 9.71494115132164E-0001; 9.61393024085108E-0001; 9.60099423247176E-0001; 9.24721175480881E-0001; 2.42582577041453E-0001; 2.31650097457275E-0001; 2.33962642972173E-0001; 2.25997500149486E-0001; 3.11374013906186E-0001; 3.42062787402958E-0001; 3.09374708834218E-0001; 2.99764140448704E-0001; 5.01269194567269E+0000; 4.84119200408564E+0000; 4.72718789374090E+0000; 4.68195786874947E+0000; 5.24870663317916E-0001; 4.70213744821687E-0001; 4.38951914829467E-0001; 3.75695838415785E-0001; 2.83344131224549E-0001; 2.73525801320765E-0001; 2.73804338740863E-0001; 2.73804338740863E-0001; 2.34964578601765E-0003; 2.23686096181391E-0003; 2.22156423464458E-0003; 2.05489840130708E-0003; 2.82521418443136E-0003; 2.58012408568094E-0003; 2.59930207198279E-0003; 2.33628968841457E-0003; 3.40682086543905E-0001; 3.21276704118763E-0001; 3.15409724321241E-0001; 2.89268759135656E-0001; 1.45168223930569E-0002; 1.39051816156444E-0002; 1.39192226413297E-0002; 1.29397754837709E-0002; 4.03239992932455E-0002; 3.83663606796121E-0002; 3.83022057492452E-0002; 3.54724253775991E-0002; 2.28969174788829E-0002; 2.19143881449543E-0002; 2.17963522054536E-0002; 2.01869995216234E-0002; 3.43514264163839E-0003; 3.28925296012789E-0003; 3.26482385852911E-0003; 3.01642327404801E-0003;0
11960,1.00E+06,3.56E+03,9.71E+03,7.90E-01,7.84E-01,7.87E-01,7.69E-01,1.29E-01,1.16E-01,1.24E-01,1.13E-01,4.76E+00,5.23E+00,4.73E+00,4.59E+00,4.36E+00,4.21E+00,4.12E+00,4.04E+00,2.72E+00,2.58E+00,2.64E+00,2.62E+00,3.34E-01,3.22E-01,3.23E-01,3.23E-01,8.59E-03,7.68E-03,7.62E-03,6.82E-03,1.93E-02,1.81E-02,1.82E-02,1.58E-02,1.16E+00,1.11E+00,1.09E+00,9.81E-01,1.68E-01,1.72E-01,1.72E-01,1.56E-01,1.59E-01,1.62E-01,1.62E-01,1.54E-01,7.77E-02,7.01E-02,6.98E-02,6.13E-02,2.75E-02,2.76E-02,2.74E-02,2.25E-02,0,11960; 1.00000000000000E+0006; 3.55508000000000E+0003; 9.70738000000000E+0003; 7.90254566210046E-0001; 7.84009018264840E-0001; 7.86511073059361E-0001; 7.69069977168950E-0001; 1.29304680365297E-0001; 1.16035388127853E-0001; 1.24021232876712E-0001; 1.13314611872146E-0001; 4.76290079908676E+0000; 5.23233698630137E+0000; 4.73233401826484E+0000; 4.58531061643836E+0000; 4.36082945205479E+0000; 4.20726050228310E+0000; 4.11638618721461E+0000; 4.03964417808219E+0000; 2.71623378995434E+0000; 2.57539006849315E+0000; 2.64099874429224E+0000; 2.62479018264840E+0000; 3.33741324200913E-0001; 3.22176826484018E-0001; 3.22504566210046E-0001; 3.22504566210046E-0001; 8.58824200913242E-0003; 7.67522831050228E-0003; 7.62477168949772E-0003; 6.82328767123288E-0003; 1.93132420091324E-0002; 1.80521689497717E-0002; 1.81827625570776E-0002; 1.58210045662100E-0002; 1.16168732876712E+0000; 1.11426015981735E+0000; 1.09403378995434E+0000; 9.81077968036530E-0001; 1.68147146118721E-0001; 1.71816324200913E-0001; 1.72013470319635E-0001; 1.55827625570776E-0001; 1.58564954337900E-0001; 1.61826712328767E-0001; 1.61619292237443E-0001; 1.53534360730594E-0001; 7.77168949771690E-0002; 7.01271689497717E-0002; 6.97744292237443E-0002; 6.13038812785388E-0002; 2.74535388127854E-0002; 2.76194063926941E-0002; 2.74102739726027E-0002; 2.25184931506849E-0002;0
11961,1.00E+06,4.97E+03,4.11E+03,1.01E+00,1.01E+00,1.01E+00,9.72E-01,1.33E-01,1.26E-01,1.34E-01,1.25E-01,1.70E+00,1.86E+00,1.69E+00,1.63E+00,5.11E+00,4.90E+00,4.85E+00,4.71E+00,1.42E+00,1.29E+00,1.16E+00,1.06E+00,3.32E-01,3.21E-01,3.21E-01,3.21E-01,4.69E-03,4.27E-03,4.24E-03,3.83E-03,9.20E-03,8.56E-03,8.63E-03,7.55E-03,6.47E-01,6.17E-01,6.06E-01,5.47E-01,7.46E-02,7.57E-02,7.58E-02,6.88E-02,8.49E-02,8.51E-02,8.50E-02,8.03E-02,4.33E-02,3.98E-02,3.96E-02,3.53E-02,1.28E-02,1.27E-02,1.26E-02,1.06E-02,0,11961; 1.00000100000000E+0006; 4.96811000000000E+0003; 4.11337000000000E+0003; 1.01420423693732E+0000; 1.00623152801505E+0000; 1.00504694015854E+0000; 9.71818434574260E-0001; 1.32934570261777E-0001; 1.25835718913140E-0001; 1.33960368322737E-0001; 1.25351358666906E-0001; 1.69708643076745E+0000; 1.86435521327036E+0000; 1.68619397590648E+0000; 1.63381001002561E+0000; 5.11468027344758E+0000; 4.89733037664223E+0000; 4.84605656946855E+0000; 4.71362416765437E+0000; 1.41521605053737E+0000; 1.28721537945129E+0000; 1.16254141736726E+0000; 1.06389916441134E+0000; 3.32144074248620E-0001; 3.20636094889019E-0001; 3.20961665339705E-0001; 3.20961665339705E-0001; 4.68960718253894E-0003; 4.26552084863440E-0003; 4.23755284007273E-0003; 3.82830667397643E-0003; 9.19782185240646E-0003; 8.56426084213185E-0003; 8.62510553014561E-0003; 7.54645364076097E-0003; 6.46824581485921E-0001; 6.17404291271508E-0001; 6.06178160945127E-0001; 5.47112466586164E-0001; 7.45538067247321E-0002; 7.56719562915140E-0002; 7.57573443339799E-0002; 6.88105476278085E-0002; 8.49031114439205E-0002; 8.51217185312495E-0002; 8.50043670504275E-0002; 8.02512896117241E-0002; 4.33310068973036E-0002; 3.97848917219576E-0002; 3.95807823370259E-0002; 3.53445993585970E-0002; 1.27558091619990E-0002; 1.27415397698757E-0002; 1.26456494548071E-0002; 1.05724780119968E-0002;0
11962,1.00E+06,3.49E+03,1.54E+03,7.94E-01,7.84E-01,7.87E-01,7.68E-01,1.18E-01,1.12E-01,1.15E-01,1.09E-01,3.58E-01,3.93E-01,3.55E-01,3.44E-01,4.23E+00,4.08E+00,4.03E+00,3.97E+00,3.66E-01,3.46E-01,3.13E-01,2.87E-01,2.10E-01,2.03E-01,2.03E-01,2.03E-01,5.58E-03,5.52E-03,5.48E-03,5.81E-03,1.18E-02,1.11E-02,1.12E-02,1.07E-02,8.02E-01,7.76E-01,7.62E-01,7.26E-01,6.23E-02,6.45E-02,6.46E-02,6.15E-02,1.19E-01,1.27E-01,1.27E-01,1.31E-01,7.21E-02,7.28E-02,7.25E-02,6.80E-02,1.56E-02,1.35E-02,1.34E-02,1.24E-02,0,11962; 1.00000000000000E+0006; 3.48578000000000E+0003; 1.54443000000000E+0003; 7.93861073059361E-0001; 7.83514726027397E-0001; 7.86520776255708E-0001; 7.68050570776256E-0001; 1.18439726027397E-0001; 1.12284703196347E-0001; 1.14643036529680E-0001; 1.08851484018264E-0001; 3.57557648401826E-0001; 3.92798630136986E-0001; 3.55261986301370E-0001; 3.44225000000000E-0001; 4.23308082191781E+0000; 4.07862739726027E+0000; 4.03223299086758E+0000; 3.97141700913242E+0000; 3.66222831050228E-0001; 3.45912328767123E-0001; 3.12571118721461E-0001; 2.87470662100457E-0001; 2.10490525114155E-0001; 2.03197260273973E-0001; 2.03403538812785E-0001; 2.03403538812785E-0001; 5.58070776255708E-0003; 5.51575342465753E-0003; 5.48013698630137E-0003; 5.81289954337900E-0003; 1.18057077625570E-0002; 1.11175799086758E-0002; 1.11960045662100E-0002; 1.06533105022831E-0002; 8.01673515981735E-0001; 7.76363470319635E-0001; 7.62314383561644E-0001; 7.25617922374429E-0001; 6.22557077625571E-0002; 6.44956621004566E-0002; 6.45716894977169E-0002; 6.15232876712329E-0002; 1.18890296803653E-0001; 1.26991894977169E-0001; 1.26836872146119E-0001; 1.30624315068493E-0001; 7.21396118721461E-0002; 7.28318493150685E-0002; 7.24576484018265E-0002; 6.79842465753425E-0002; 1.55583333333333E-0002; 1.34922374429223E-0002; 1.33933789954337E-0002; 1.23949771689497E-0002;0
